mse_id,udyam_no,enterprise_name,org_type,gender_owner,social_category,specially_abled,state,district,pin_code,nic_5digit,major_activity,classification,employees,investment_lakh,description,products,ondc_domain,b2b_or_b2c,current_business_state,has_gstin,has_pan,has_catalogue,has_devices,has_printer,workshop_interest,language,mobile_number
MSE-04408,UDYAM-CG-30-6286011,Faiyyaz Matan Shop,Proprietary,Male,General,No,Chhattisgarh,Khairgarh Chhuikhadan Gandai,623225,56291,Services,Micro,2,1.0,"Hum Khairgarh Chhuikhadan Gandai mein snacks aur bakery items banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",snacks|bakery items|beverages,RET11,B2B,Only offline,Yes,Yes,No,Yes,No,No,mr,9713750364
MSE-04409,UDYAM-UP-33-7199433,Zantye Agro Industries,Partnership,Male,General,No,Uttar Pradesh,Kanpur Nagar,514320,20119,Manufacturing,Small,9,125.0,हम attar perfumes और face creams बनाते हैं। हमारा काम Kanpur Nagar में है और हम ऑनलाइन बेचना चाहते हैं।,attar perfumes|face creams|ayurvedic cosmetics,RET13,B2C,Only offline,Yes,Yes,Yes,Yes,Yes,No,en,9636870737
MSE-04410,UDYAM-AP-31-7129933,Krishnaji Garments,Proprietary,Male,General,No,Andhra Pradesh,Alluri Sitharama Raju,403632,13996,Manufacturing,Micro,1,1.0,हम cotton sarees और kids garments बनाते हैं। हमारा काम Alluri Sitharama Raju में है और हम ऑनलाइन बेचना चाहते हैं।,cotton sarees|kids garments|leather footwear,RET12,B2C,Both,Yes,Yes,No,Yes,No,Yes,hi,9717561238
MSE-04411,UDYAM-ML-15-5463003,Raja Dosa Center,Proprietary,Male,General,No,Meghalaya,West Garo Hills,647627,56102,Services,Micro,8,1.0,"Small unit making snacks, bakery items and catering food. Quality products at wholesale rates.",snacks|bakery items|catering food,RET11,Both,Both,No,Yes,No,Yes,No,No,hi,9954006088
MSE-04412,UDYAM-MH-26-6714482,Accurate Enginneering Works,Proprietary,Male,General,No,Maharashtra,Thane,247958,24109,Manufacturing,Small,15,35.0,"Humari unit machine parts banati hai. 15 saal se yeh kaam kar rahe hain, ab ONDC pe aana hai.",machine parts|steel fabrication|industrial fittings,RET1B,Both,Only offline,No,Yes,No,Yes,Yes,No,en,9530604740
MSE-04413,UDYAM-TN-02-8039881,Sri Sai Hotel,Proprietary,Female,General,No,Tamil Nadu,Chengalpattu,433361,56102,Manufacturing,Micro,8,10.0,हम bakery items और tiffin meals बनाते हैं। हमारा काम Chengalpattu में है और हम ऑनलाइन बेचना चाहते हैं।,bakery items|tiffin meals|sweets,RET11,B2C,Only offline,No,Yes,Yes,Yes,No,Yes,hi,9849780373
MSE-04414,UDYAM-KA-17-4702885,Back Benchers Club,Proprietary,Male,General,No,Karnataka,Dharwad,434486,56302,Services,Micro,2,5.0,हम sweets और beverages बनाते हैं। हमारा काम Dharwad में है और हम ऑनलाइन बेचना चाहते हैं।,sweets|beverages|catering food,RET11,Both,Only offline,No,Yes,No,Yes,Yes,No,ta,9461385181
MSE-04415,UDYAM-GJ-08-5637983,Ashoka Garments,Proprietary,Male,OBC,No,Gujarat,Botad,310632,13999,Manufacturing,Micro,9,10.0,Ashoka Garments is a micro enterprise producing cotton sarees. We want to sell online across India.,cotton sarees|denim jeans|artificial jewellery,RET12,B2C,Only offline,No,Yes,No,Yes,Yes,No,hi,9136710679
MSE-04416,UDYAM-MH-05-1577692,Yasmin Khan Ladies Tailor,Proprietary,Female,General,No,Maharashtra,Palghar,410156,14105,Services,Micro,2,1.0,हम kids garments और artificial jewellery बनाते हैं। हमारा काम Palghar में है और हम ऑनलाइन बेचना चाहते हैं।,kids garments|artificial jewellery|kurtis,RET12,B2B,Only offline,Yes,Yes,Yes,Yes,No,Yes,en,9575236066
MSE-04417,UDYAM-MP-03-3540610,Lata Plastic Works,Proprietary,Female,General,No,Madhya Pradesh,Gwalior,395709,22207,Manufacturing,Micro,2,10.0,We manufacture bedsheets and curtains in Gwalior. Supplying to local shops and traders for over 5 years.,bedsheets|curtains|brass handicrafts,RET16,B2B,Only offline,No,Yes,No,Yes,No,Yes,mr,9334411243
MSE-04418,UDYAM-UP-22-5051741,New Raju Auto Servicing And Spearparts,Proprietary,Male,General,No,Uttar Pradesh,Prayagraj,404565,29301,Manufacturing,Micro,5,1.0,We manufacture car care products and two-wheeler accessories in Prayagraj. Supplying to local shops and traders for over 16 years.,car care products|two-wheeler accessories|engine components,RET1A,B2B,Both,No,Yes,No,Yes,No,No,te,9940088657
MSE-04419,UDYAM-MH-32-9604489,Chintamani Engineering Works,Partnership,Female,General,No,Maharashtra,Nashik,605988,25999,Manufacturing,Small,10,55.0,We manufacture industrial fittings and fasteners in Nashik. Supplying to local shops and traders for over 5 years.,industrial fittings|fasteners|steel fabrication,RET1B,B2C,Only online,Yes,Yes,No,No,No,Yes,hi,9130752420
MSE-04420,UDYAM-UP-14-2120724,Treditional Biryani House,Partnership,Male,General,No,Uttar Pradesh,Etawah,660860,10798,Manufacturing,Micro,9,7.0,"Hum Etawah mein masala powders aur atta banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",masala powders|atta|jaggery,RET10,Both,Both,No,Yes,No,No,Yes,No,hi,9297725898
MSE-04421,UDYAM-GJ-33-9959347,Saavee Garments,Proprietary,Female,SC,No,Gujarat,Ahmadabad,127679,14101,Manufacturing,Micro,3,3.0,"Small unit making handbags, leather footwear and kurtis. Quality products at wholesale rates.",handbags|leather footwear|kurtis,RET12,B2C,Only offline,No,Yes,No,Yes,Yes,Yes,mr,9714454284
MSE-04422,UDYAM-NL-05-5354956,Gaikwad Cushion Works And Gym Equipment,Proprietary,Female,General,No,Nagaland,Dimapur,413247,15201,Manufacturing,Micro,1,5.0,Gaikwad Cushion Works And Gym Equipment is a micro enterprise producing denim jeans. We want to sell online across India.,denim jeans|handbags|kids garments,RET12,B2C,Only offline,Yes,No,No,Yes,No,Yes,en,9765819386
MSE-04423,UDYAM-MN-14-0719849,Tanmay Garment,Proprietary,Male,General,No,Manipur,Imphal East,392419,14101,Services,Micro,6,4.0,"Small unit making denim jeans, artificial jewellery and kurtis. Quality products at wholesale rates.",denim jeans|artificial jewellery|kurtis,RET12,B2C,Both,No,Yes,No,Yes,Yes,Yes,gu,9842250631
MSE-04424,UDYAM-AS-24-6241892,Salam Fruits Salers,Proprietary,Male,General,No,Assam,Marigaon,524406,10309,Services,Micro,1,2.0,"Small unit making jaggery, namkeen and papad. Quality products at wholesale rates.",jaggery|namkeen|papad,RET10,B2C,Only offline,No,No,Yes,No,No,Yes,mr,9638931168
MSE-04425,UDYAM-UP-29-0918987,Chandgude Bakery And Wepars,Proprietary,Male,General,No,Uttar Pradesh,Lalitpur,176869,10712,Manufacturing,Micro,7,20.0,हम namkeen और atta बनाते हैं। हमारा काम Lalitpur में है और हम ऑनलाइन बेचना चाहते हैं।,namkeen|atta|jaggery,RET10,B2C,Only offline,Yes,Yes,No,Yes,No,Yes,mr,9568392498
MSE-04426,UDYAM-RJ-07-2004186,Mayekar Catering Services And Event Organizer,Proprietary,Male,General,No,Rajasthan,Ajmer,182744,56210,Services,Micro,2,1.0,"Hum Ajmer mein catering food aur beverages banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",catering food|beverages|bakery items,RET11,Both,Only offline,Yes,Yes,No,Yes,Yes,Yes,hi,9726181868
MSE-04427,UDYAM-RJ-07-4367076,Royal Home Fashion,Proprietary,Female,SC,No,Rajasthan,Jhalawar,326239,14101,Services,Micro,2,1.0,Royal Home Fashion is a micro enterprise producing leather footwear. We want to sell online across India.,leather footwear|denim jeans|kids garments,RET12,Both,Both,Yes,Yes,No,Yes,No,Yes,bn,9870060240
MSE-04428,UDYAM-TG-32-2915618,Shri Krishna Industries,Proprietary,Female,General,No,Telangana,Warangal,455686,31009,Manufacturing,Micro,10,25.0,"Hum Warangal mein wooden furniture aur stationery banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",wooden furniture|stationery|bedsheets,RET16,B2C,Both,No,Yes,Yes,Yes,No,Yes,hi,9877941849
MSE-04429,UDYAM-HP-01-4462096,M/S Pakija Chicken Center,Proprietary,Male,General,No,Himachal Pradesh,Kangra,136557,10104,Manufacturing,Micro,1,1.0,We manufacture jaggery and pickles in Kangra. Supplying to local shops and traders for over 16 years.,jaggery|pickles|dry fruits,RET10,Both,Only offline,No,No,No,Yes,No,Yes,hi,9291266001
MSE-04430,UDYAM-AP-25-5888337,Rikke Overseas,Proprietary,Male,General,No,Andhra Pradesh,Chitoor,797844,56291,Services,Micro,1,1.0,"Hum Chitoor mein sweets aur tiffin meals banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",sweets|tiffin meals|snacks,RET11,B2C,Only offline,No,Yes,No,No,No,Yes,hi,9349597424
MSE-04431,UDYAM-OD-30-3395120,Neha Sea Food,Proprietary,Male,General,No,Odisha,Koraput,851749,56291,Services,Micro,4,5.0,We manufacture bakery items and tiffin meals in Koraput. Supplying to local shops and traders for over 11 years.,bakery items|tiffin meals|sweets,RET11,B2C,Only offline,Yes,Yes,No,Yes,No,Yes,hi,9971029526
MSE-04432,UDYAM-MH-24-5953143,Sabbir Furnishing,Proprietary,Male,General,No,Maharashtra,Mumbai,636366,25996,Manufacturing,Small,5,500.0,हम hand tools और machine parts बनाते हैं। हमारा काम Mumbai में है और हम ऑनलाइन बेचना चाहते हैं।,hand tools|machine parts|fasteners,RET1B,B2B,Both,Yes,Yes,No,Yes,No,Yes,gu,9629309632
MSE-04433,UDYAM-AS-02-2552408,Trishila Shivan Kala Kendra,Proprietary,Female,SC,No,Assam,Kamrup,787467,13999,Manufacturing,Micro,1,1.0,Trishila Shivan Kala Kendra is a micro enterprise producing leather footwear. We want to sell online across India.,leather footwear|handbags|kurtis,RET12,B2B,Both,Yes,Yes,Yes,Yes,No,Yes,hi,9123593009
MSE-04434,UDYAM-KA-07-0905407,Durva Enterprises,Proprietary,Female,General,No,Karnataka,Dharwad,242383,11045,Services,Micro,2,5.0,"Hum Dharwad mein ghee aur spices banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",ghee|spices|masala powders,RET10,B2C,Only offline,Yes,Yes,Yes,Yes,No,Yes,gu,9596055867
MSE-04435,UDYAM-GJ-04-2929627,Nandai Pepsi,Proprietary,Male,OBC,No,Gujarat,Navsari,485790,11033,Manufacturing,Micro,3,2.0,"Hum Navsari mein namkeen aur papad banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",namkeen|papad|masala powders,RET10,B2C,Only offline,No,Yes,No,No,No,Yes,en,9251911800
MSE-04436,UDYAM-GJ-09-0959695,Sai Fish Shop,Proprietary,Male,General,No,Gujarat,Kachchh,579872,56291,Services,Micro,9,4.0,"Hum Kachchh mein sweets aur beverages banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",sweets|beverages|catering food,RET11,B2C,Both,No,Yes,No,Yes,No,No,hi,9961403256
MSE-04437,UDYAM-TN-29-8789112,Saviribai Fule Mahila Vikas Mandal,Trust,Female,SC,No,Tamil Nadu,Madurai,417249,56292,Services,Micro,2,2.0,हम catering food और beverages बनाते हैं। हमारा काम Madurai में है और हम ऑनलाइन बेचना चाहते हैं।,catering food|beverages|snacks,RET11,B2C,Only offline,No,Yes,No,Yes,No,Yes,hi,9767368121
MSE-04438,UDYAM-MH-30-8902481,Shubham Kirana And Ganral Store,Proprietary,Male,General,No,Maharashtra,Mumbai Suburban,197279,56291,Services,Micro,2,10.0,We manufacture catering food and sweets in Mumbai Suburban. Supplying to local shops and traders for over 19 years.,catering food|sweets|bakery items,RET11,B2B,Only offline,No,Yes,No,Yes,No,Yes,hi,9145387830
MSE-04439,UDYAM-UP-19-0676554,Aditya Enterprises,Proprietary,Male,General,No,Uttar Pradesh,Lucknow,479563,28221,Services,Small,3,15.0,We manufacture fasteners and machine parts in Lucknow. Supplying to local shops and traders for over 16 years.,fasteners|machine parts|hand tools,RET1B,Both,Only offline,No,Yes,No,Yes,No,Yes,en,9162776633
MSE-04440,UDYAM-TG-17-1816614,Prakruti Graphics Private Limited,Private Limited Company,Male,General,No,Telangana,Mahabubnagar,375235,17093,Manufacturing,Small,5,250.0,"Small unit making stationery, home decor items and cookware. Quality products at wholesale rates.",stationery|home decor items|cookware,RET16,B2C,Both,No,Yes,No,Yes,Yes,No,hi,9882243976
MSE-04441,UDYAM-BR-10-6713244,Shubham Pan Palace And General  Store,Proprietary,Male,OBC,No,Bihar,Gaya,230398,56291,Services,Micro,1,1.0,"Small unit making bakery items, beverages and tiffin meals. Quality products at wholesale rates.",bakery items|beverages|tiffin meals,RET11,B2C,Only offline,No,Yes,No,No,No,Yes,te,9664056896
MSE-04442,UDYAM-KA-15-1647991,Gulab Traders,Proprietary,Male,General,No,Karnataka,Mandya,586476,23101,Services,Micro,5,10.0,"Hum Mandya mein tiles aur sanitary fittings banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",tiles|sanitary fittings|electrical wiring,RET1C,B2C,Only online,Yes,Yes,Yes,Yes,Yes,Yes,ta,9680557482
MSE-04443,UDYAM-CG-12-9700614,Na,Proprietary,Male,General,No,Chhattisgarh,Jashpur,363740,14101,Services,Micro,3,5.0,हम artificial jewellery और handbags बनाते हैं। हमारा काम Jashpur में है और हम ऑनलाइन बेचना चाहते हैं।,artificial jewellery|handbags|cotton sarees,RET12,B2C,Only offline,No,Yes,No,Yes,No,Yes,bn,9811788564
MSE-04444,UDYAM-AR-07-5328782,Pramod Minawala,Proprietary,Male,General,No,Arunachal Pradesh,Siang,390342,32119,Manufacturing,Micro,1,1.0,हम kurtis और leather footwear बनाते हैं। हमारा काम Siang में है और हम ऑनलाइन बेचना चाहते हैं।,kurtis|leather footwear|cotton sarees,RET12,Both,Both,No,Yes,Yes,Yes,No,Yes,hi,9757410909
MSE-04445,UDYAM-KA-12-0994180,Mangalm Enterprises,Proprietary,Female,General,No,Karnataka,Bengaluru (Urban),737561,10618,Manufacturing,Micro,4,5.0,"Hum Bengaluru (Urban) mein jaggery aur namkeen banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",jaggery|namkeen|pickles,RET10,B2C,Only offline,No,Yes,No,Yes,No,Yes,hi,9465961343
MSE-04446,UDYAM-MH-25-7466933,Alfa Collection,Proprietary,Male,General,No,Maharashtra,Pune,267849,14101,Services,Micro,2,3.0,"Humari unit kurtis banati hai. 14 saal se yeh kaam kar rahe hain, ab ONDC pe aana hai.",kurtis|handbags|kids garments,RET12,B2C,Only online,No,Yes,No,No,Yes,No,hi,9227038352
MSE-04447,UDYAM-HR-30-9305400,Chandraprakash Dashelal Damahe,Proprietary,Male,OBC,No,Haryana,Jhajjar,846949,56292,Services,Micro,1,1.0,"Small unit making snacks, sweets and catering food. Quality products at wholesale rates.",snacks|sweets|catering food,RET11,B2B,Only offline,Yes,No,No,Yes,No,No,mr,9392028183
MSE-04448,UDYAM-UP-21-0434123,Shree Sacha Textiles Llp,Limited Liability Partnership,Male,General,No,Uttar Pradesh,Mirzapur,504438,13124,Manufacturing,Small,4,50.0,We manufacture kurtis and handbags in Mirzapur. Supplying to local shops and traders for over 8 years.,kurtis|handbags|cotton sarees,RET12,B2B,Only online,No,Yes,No,Yes,Yes,Yes,bn,9651041780
MSE-04449,UDYAM-MH-13-6219704,Sai Datt Kirana Stores,Proprietary,Male,OBC,No,Maharashtra,Satara,160935,56291,Services,Micro,3,2.0,"Small unit making sweets, tiffin meals and beverages. Quality products at wholesale rates.",sweets|tiffin meals|beverages,RET11,B2B,Only offline,No,Yes,No,Yes,No,Yes,en,9642254839
MSE-04450,UDYAM-RJ-05-4692380,Nb Automobiles Pvt Ltd,Private Limited Company,Male,General,No,Rajasthan,Sikar,801118,15129,Manufacturing,Micro,13,10.0,"Small unit making handbags, denim jeans and kurtis. Quality products at wholesale rates.",handbags|denim jeans|kurtis,RET12,B2C,Only offline,No,No,Yes,Yes,No,Yes,bn,9537086674
MSE-04451,UDYAM-HR-17-4483261,Shine Ent,Proprietary,Female,General,No,Haryana,Sirsa,264352,20237,Manufacturing,Micro,3,10.0,हम attar perfumes और ayurvedic cosmetics बनाते हैं। हमारा काम Sirsa में है और हम ऑनलाइन बेचना चाहते हैं।,attar perfumes|ayurvedic cosmetics|face creams,RET13,Both,Only offline,Yes,Yes,No,Yes,Yes,Yes,hi,9809575443
MSE-04452,UDYAM-UP-16-1645177,Shristi Engineering,Partnership,Male,General,No,Uttar Pradesh,Kasganj,796341,22207,Manufacturing,Small,12,75.0,"Small unit making brass handicrafts, stationery and curtains. Quality products at wholesale rates.",brass handicrafts|stationery|curtains,RET16,Both,Only offline,Yes,Yes,Yes,No,No,Yes,gu,9214182881
MSE-04453,UDYAM-AP-20-8409261,Vasundhara Garments,Proprietary,Female,SC,No,Andhra Pradesh,Anakapalli,124553,14101,Services,Micro,2,2.0,"Hum Anakapalli mein artificial jewellery aur handbags banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",artificial jewellery|handbags|cotton sarees,RET12,B2C,Only offline,Yes,Yes,Yes,No,Yes,Yes,ta,9286734863
MSE-04454,UDYAM-HR-08-0893443,Kripz Fine Jewelry,Proprietary,Female,General,No,Haryana,Ambala,711352,24205,Manufacturing,Micro,1,6.0,हम industrial fittings और machine parts बनाते हैं। हमारा काम Ambala में है और हम ऑनलाइन बेचना चाहते हैं।,industrial fittings|machine parts|steel fabrication,RET1B,B2C,Only offline,No,No,No,No,No,No,te,9988530507
MSE-04455,UDYAM-RJ-33-2725963,Greencare Pharmaceuticals,Proprietary,Male,OBC,No,Rajasthan,Jaipur,240781,10801,Services,Micro,2,5.0,Greencare Pharmaceuticals is a micro enterprise producing namkeen. We want to sell online across India.,namkeen|dry fruits|ghee,RET10,B2B,Only offline,Yes,No,Yes,No,No,Yes,hi,9511279904
MSE-04456,UDYAM-KA-04-2353247,Vaishnav Enterprises,Proprietary,Male,General,No,Karnataka,Yadgir,344563,24205,Services,Micro,5,8.0,"Hum Yadgir mein machine parts aur industrial fittings banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",machine parts|industrial fittings|steel fabrication,RET1B,B2C,Only offline,Yes,No,Yes,No,No,Yes,hi,9365030414
MSE-04457,UDYAM-MH-24-2026865,Sanjay Ashok Shirsat,Proprietary,Male,General,No,Maharashtra,Palghar,158360,10795,Manufacturing,Micro,1,1.0,हम papad और pickles बनाते हैं। हमारा काम Palghar में है और हम ऑनलाइन बेचना चाहते हैं।,papad|pickles|namkeen,RET10,B2C,Both,Yes,Yes,No,Yes,No,Yes,kn,9274674149
MSE-04458,UDYAM-JH-33-0129919,S K International,Partnership,Male,General,No,Jharkhand,Deoghar,190839,14201,Manufacturing,Micro,2,15.0,"Hum Deoghar mein handbags aur artificial jewellery banate hain. Achhi quality, sahi daam. Online bechna chahte hain.",handbags|artificial jewellery|cotton sarees,RET12,B2C,Only offline,Yes,Yes,No,Yes,Yes,No,gu,9710974652
